"longitude","latitude","front_name"
-179.961,-44.4768,"STF"
-178.465,-44.7996,"STF"
-177.47,-45.2393,"STF"
-176.223,-45.3607,"STF"
-174.589,-45.3339,"STF"
-173.013,-45.1605,"STF"
-171.903,-44.843,"STF"
-171.044,-44.6047,"STF"
-170.332,-44.3427,"STF"
-169.779,-44.0962,"STF"
-169.378,-43.8851,"STF"
-168.712,-43.5766,"STF"
-168.013,-43.3532,"STF"
-166.749,-42.9578,"STF"
-164.793,-42.1686,"STF"
-162.745,-41.3278,"STF"
-161.889,-40.9593,"STF"
-160.328,-40.3294,"STF"
-158.26,-39.6532,"STF"
-155.898,-39.2476,"STF"
-154.178,-38.8494,"STF"
-152.559,-38.5141,"STF"
-150.268,-37.9453,"STF"
-148.46,-37.7672,"STF"
-146.016,-37.3259,"STF"
-143.716,-37.0648,"STF"
-141.364,-36.8637,"STF"
-137.814,-36.4621,"STF"
-135.199,-36.3304,"STF"
-133.157,-36.1704,"STF"
-131.136,-35.9968,"STF"
-129.74,-35.9546,"STF"
-128.429,-35.828,"STF"
-127.5,-35.65,"STF"
-126.791,-35.35,"STF"
-125.7,-35.15,"STF"
-125,-35,"STF"
-124.889,-34.9589,"STF"
-123.451,-34.9589,"STF"
-122.603,-34.85,"STF"
-121.5,-34.7,"STF"
-120,-34,"STF"
-117.5,-33.5,"STF"
-116,-33.25,"STF"
-115,-33,"STF"
-113,-32.75,"STF"
-112,-32.35,"STF"
-110,-32,"STF"
-107,-31.65,"STF"
-105,-31,"STF"
-102.5,-30.65,"STF"
-100,-30.5,"STF"
-97,-30.45,"STF"
-95,-30.5,"STF"
-92,-30.75,"STF"
-90,-31,"STF"
-87,-30.69,"STF"
-85,-30.5,"STF"
-83,-30.4,"STF"
-51.242,-32.0025,"STF"
-51.198,-32.0077,"STF"
-51.198,-32.0077,"STF"
-51.198,-32.0077,"STF"
-51.198,-32.0077,"STF"
-51.14,-32.0875,"STF"
-51.173,-32.3141,"STF"
-51.387,-32.8939,"STF"
-51.623,-33.4447,"STF"
-51.75,-33.6821,"STF"
-51.948,-33.934,"STF"
-52.253,-34.3995,"STF"
-52.786,-35.1672,"STF"
-53.13,-35.5616,"STF"
-53.475,-35.8458,"STF"
-53.767,-36.1483,"STF"
-53.952,-36.4305,"STF"
-54.122,-36.6786,"STF"
-54.105,-36.8726,"STF"
-53.973,-36.9415,"STF"
-53.824,-37.0603,"STF"
-53.739,-37.288,"STF"
-53.695,-37.6282,"STF"
-53.847,-37.8195,"STF"
-54.175,-38.1137,"STF"
-54.532,-38.4847,"STF"
-54.699,-38.8021,"STF"
-54.829,-38.9708,"STF"
-54.885,-39.2107,"STF"
-54.879,-39.4489,"STF"
-54.744,-39.6013,"STF"
-54.495,-39.6173,"STF"
-54.191,-39.5342,"STF"
-53.988,-39.5176,"STF"
-53.686,-39.432,"STF"
-53.437,-39.3611,"STF"
-53.249,-39.3518,"STF"
-53.05,-39.3552,"STF"
-52.91,-39.4209,"STF"
-52.882,-39.4835,"STF"
-52.905,-39.6454,"STF"
-53.091,-39.9624,"STF"
-53.304,-40.3573,"STF"
-53.56,-40.7572,"STF"
-53.631,-41.0292,"STF"
-53.576,-41.4002,"STF"
-53.473,-41.6367,"STF"
-53.247,-41.8535,"STF"
-52.943,-41.9155,"STF"
-52.635,-41.9531,"STF"
-52.254,-41.9392,"STF"
-51.823,-41.8468,"STF"
-51.414,-41.7029,"STF"
-50.859,-41.6168,"STF"
-50.521,-41.6006,"STF"
-50.101,-41.6705,"STF"
-49.696,-41.7713,"STF"
-49.434,-41.7436,"STF"
-48.975,-41.6694,"STF"
-48.347,-41.5432,"STF"
-47.66,-41.4713,"STF"
-46.946,-41.2769,"STF"
-46.262,-41.0739,"STF"
-45.596,-40.7587,"STF"
-44.912,-40.5755,"STF"
-44.309,-40.3392,"STF"
-43.646,-40.1769,"STF"
-42.993,-40.2057,"STF"
-42.646,-40.1002,"STF"
-42.155,-40.161,"STF"
-41.479,-40.3243,"STF"
-40.957,-40.5489,"STF"
-40.498,-40.7388,"STF"
-39.932,-41.0683,"STF"
-39.132,-41.5811,"STF"
-38.493,-42.0195,"STF"
-37.642,-42.5676,"STF"
-37.101,-42.7251,"STF"
-36.432,-42.9782,"STF"
-35.498,-43.164,"STF"
-34.344,-43.3254,"STF"
-33.391,-43.4452,"STF"
-32.86,-43.5489,"STF"
-32.593,-43.5225,"STF"
-31.516,-43.5457,"STF"
-31.285,-43.5332,"STF"
-30.623,-43.5331,"STF"
-29.858,-43.5025,"STF"
-28.381,-43.4282,"STF"
-27.264,-43.3111,"STF"
-26.296,-43.1687,"STF"
-25.398,-43.1299,"STF"
-24.529,-43.0141,"STF"
-23.375,-42.837,"STF"
-21.794,-42.5652,"STF"
-20.87,-42.4101,"STF"
-20.024,-42.3227,"STF"
-19.614,-42.2798,"STF"
-18.278,-42.0476,"STF"
-16.659,-41.8164,"STF"
-15.752,-41.7796,"STF"
-15.287,-41.8102,"STF"
-15.109,-41.7857,"STF"
-14.851,-41.7458,"STF"
-14.417,-41.6784,"STF"
-13.596,-41.4239,"STF"
-12.515,-41.1964,"STF"
-11.539,-40.7988,"STF"
-10.73,-40.4258,"STF"
-10.306,-40.2978,"STF"
-9.532,-40.0057,"STF"
-8.361,-39.6109,"STF"
-7.328,-39.1785,"STF"
-6.327,-38.8596,"STF"
-6.117,-38.8482,"STF"
-5.699,-38.8397,"STF"
-5.208,-38.8013,"STF"
-4.993,-38.72,"STF"
-4.588,-38.6363,"STF"
-4.45,-38.6467,"STF"
-3.743,-38.6622,"STF"
-3.409,-38.5661,"STF"
-2.548,-38.576,"STF"
-2.15,-38.542,"STF"
-1.942,-38.4828,"STF"
-1.116,-38.4377,"STF"
-0.549,-38.4125,"STF"
0.4291,-38.4301,"STF"
1.0292,-38.3895,"STF"
1.9714,-38.3491,"STF"
2.7752,-38.3002,"STF"
3.5101,-38.2611,"STF"
4.4983,-38.1773,"STF"
5.5018,-38.0919,"STF"
6.8374,-38.0683,"STF"
7.3835,-38.1693,"STF"
8.4578,-38.4266,"STF"
9.414,-38.8355,"STF"
9.7972,-39.2099,"STF"
10.8875,-39.9621,"STF"
11.769,-40.6042,"STF"
12.5718,-41.0505,"STF"
13.4667,-41.5698,"STF"
14.2898,-41.9607,"STF"
15.1563,-42.3161,"STF"
16.3339,-42.685,"STF"
18.0326,-42.9597,"STF"
19.4619,-43.1228,"STF"
20.5495,-43.1433,"STF"
20.8419,-43.1694,"STF"
21.2184,-43.2009,"STF"
21.756,-43.2277,"STF"
22.3955,-43.2492,"STF"
23.2603,-43.1814,"STF"
24.3167,-43.0801,"STF"
25.0847,-42.9342,"STF"
25.9993,-42.6788,"STF"
27.1514,-42.2992,"STF"
28.271,-41.9431,"STF"
28.8028,-41.7218,"STF"
29.5172,-41.4948,"STF"
29.9539,-41.3262,"STF"
30.4619,-41.172,"STF"
30.7964,-41.2019,"STF"
31.7756,-41.1801,"STF"
32.8722,-41.2493,"STF"
34.0374,-41.4172,"STF"
35.7155,-41.5813,"STF"
36.976,-41.847,"STF"
38.7055,-41.7847,"STF"
40.1163,-41.6992,"STF"
41.3286,-41.7572,"STF"
43.0939,-41.9383,"STF"
45.2741,-42.2895,"STF"
47.534,-42.5639,"STF"
49.0639,-42.9485,"STF"
50.5967,-43.2404,"STF"
51.9957,-43.4776,"STF"
53.0959,-43.6887,"STF"
54.6797,-43.9306,"STF"
57.1897,-44.2909,"STF"
59.9472,-44.3432,"STF"
61.8317,-44.1527,"STF"
63.4094,-43.896,"STF"
64.9131,-43.7055,"STF"
66.6452,-43.4119,"STF"
68.7942,-43.083,"STF"
71.236,-42.6097,"STF"
73.0694,-42.2214,"STF"
74.8865,-41.9879,"STF"
77.0301,-41.8929,"STF"
79.0019,-41.7821,"STF"
80.8924,-41.7995,"STF"
82.7435,-41.7733,"STF"
84.5778,-41.6431,"STF"
86.4657,-41.5789,"STF"
88.8368,-41.4862,"STF"
90.654,-41.4607,"STF"
92.0668,-41.3484,"STF"
93.1297,-41.2227,"STF"
94.7472,-41.0722,"STF"
96.6678,-40.9302,"STF"
98.8536,-40.6574,"STF"
100.2585,-40.6066,"STF"
101.401,-40.5897,"STF"
103.3437,-40.5339,"STF"
105.606,-40.6416,"STF"
106.701,-40.9155,"STF"
107.242,-40.9021,"STF"
108.571,-40.9237,"STF"
110.297,-40.9949,"STF"
111.29,-41.0199,"STF"
111.761,-41.0799,"STF"
112.264,-41.1604,"STF"
113.087,-41.079,"STF"
114.149,-40.9965,"STF"
114.954,-41.0223,"STF"
115.873,-40.951,"STF"
117.906,-40.8377,"STF"
119.576,-40.8237,"STF"
121.317,-40.686,"STF"
122.646,-40.5036,"STF"
124.168,-40.2458,"STF"
125.655,-40.125,"STF"
127.008,-40.3048,"STF"
128.309,-40.5416,"STF"
129.987,-40.898,"STF"
131.701,-41.3949,"STF"
132.982,-41.8076,"STF"
133.571,-42.0316,"STF"
134.567,-42.5425,"STF"
136.227,-43.3502,"STF"
137.503,-44.0386,"STF"
138.971,-44.7719,"STF"
140.748,-45.5644,"STF"
142.501,-46.2368,"STF"
144.267,-46.6841,"STF"
146.321,-47.1627,"STF"
148.062,-47.2974,"STF"
149.176,-47.0039,"STF"
150.435,-46.4697,"STF"
151.334,-45.9327,"STF"
151.909,-45.5075,"STF"
152.516,-45.1499,"STF"
153.131,-44.7938,"STF"
153.661,-44.7435,"STF"
154.639,-44.9937,"STF"
156.227,-45.714,"STF"
157.657,-46.4153,"STF"
158.885,-46.8736,"STF"
160.268,-47.074,"STF"
162.011,-47.1856,"STF"
163.897,-47.236,"STF"
165.139,-47.2722,"STF"
166.187,-47.2338,"STF"
166.779,-47.2957,"STF"
167.511,-47.3111,"STF"
168.562,-46.9776,"STF"
169.904,-46.3624,"STF"
171.098,-45.7727,"STF"
171.589,-45.3931,"STF"
172.517,-44.9292,"STF"
173.785,-44.3881,"STF"
174.301,-44.2868,"STF"
175.15,-44.2878,"STF"
176.65,-44.3297,"STF"
178.553,-44.4453,"STF"
-179.91,-56.84,"SAF"
-179.3,-56.79,"SAF"
-178.71,-56.74,"SAF"
-178.02,-56.72,"SAF"
-177.38,-56.75,"SAF"
-176.59,-56.81,"SAF"
-175.85,-56.88,"SAF"
-175.45,-56.92,"SAF"
-174.8,-57.01,"SAF"
-174.01,-57.11,"SAF"
-173.39,-57.18,"SAF"
-172.75,-57.16,"SAF"
-172.19,-57.12,"SAF"
-171.64,-57.07,"SAF"
-170.94,-56.99,"SAF"
-170.24,-56.88,"SAF"
-169.56,-56.75,"SAF"
-168.81,-56.6,"SAF"
-168.16,-56.45,"SAF"
-167.5,-56.24,"SAF"
-166.71,-55.96,"SAF"
-166.04,-55.7,"SAF"
-165.36,-55.4,"SAF"
-164.68,-55.1,"SAF"
-164.16,-54.92,"SAF"
-163.72,-54.77,"SAF"
-163.26,-54.56,"SAF"
-162.72,-54.3,"SAF"
-162.1,-54.03,"SAF"
-161.63,-53.84,"SAF"
-161.13,-53.67,"SAF"
-160.46,-53.53,"SAF"
-159.88,-53.45,"SAF"
-159.15,-53.41,"SAF"
-158.63,-53.4,"SAF"
-158.01,-53.45,"SAF"
-157.35,-53.54,"SAF"
-156.49,-53.69,"SAF"
-155.92,-53.81,"SAF"
-155.44,-53.9,"SAF"
-154.8,-54,"SAF"
-154.58,-54.03,"SAF"
-154.53,-54.03,"SAF"
-154.47,-54.05,"SAF"
-154.44,-54.05,"SAF"
-154.33,-54.1,"SAF"
-153.74,-54.27,"SAF"
-152.97,-54.4,"SAF"
-152.29,-54.46,"SAF"
-151.79,-54.54,"SAF"
-151.29,-54.61,"SAF"
-150.85,-54.65,"SAF"
-150.48,-54.67,"SAF"
-150.33,-54.68,"SAF"
-150.17,-54.69,"SAF"
-150.11,-54.68,"SAF"
-150.05,-54.67,"SAF"
-150,-54.66,"SAF"
-150,-54.66,"SAF"
-149.85,-54.52,"SAF"
-149.68,-54.5,"SAF"
-149.53,-54.46,"SAF"
-149.14,-54.4,"SAF"
-148.66,-54.35,"SAF"
-148.34,-54.3,"SAF"
-147.98,-54.22,"SAF"
-147.52,-54.14,"SAF"
-147.25,-54.09,"SAF"
-147.14,-54.07,"SAF"
-146.91,-54.03,"SAF"
-146.69,-53.96,"SAF"
-146.42,-53.9,"SAF"
-146.12,-53.83,"SAF"
-145.82,-53.78,"SAF"
-145.44,-53.7,"SAF"
-145.17,-53.63,"SAF"
-144.97,-53.6,"SAF"
-144.72,-53.57,"SAF"
-144.47,-53.57,"SAF"
-144.26,-53.62,"SAF"
-144.08,-53.69,"SAF"
-144.01,-53.73,"SAF"
-143.91,-53.78,"SAF"
-143.75,-53.88,"SAF"
-143.43,-54.13,"SAF"
-143.22,-54.3,"SAF"
-143.04,-54.47,"SAF"
-142.82,-54.66,"SAF"
-142.48,-54.94,"SAF"
-142.16,-55.2,"SAF"
-141.89,-55.45,"SAF"
-141.6,-55.69,"SAF"
-141.36,-55.85,"SAF"
-141.15,-55.97,"SAF"
-141.01,-56.04,"SAF"
-140.8,-56.17,"SAF"
-140.58,-56.32,"SAF"
-140.35,-56.44,"SAF"
-140.06,-56.57,"SAF"
-139.79,-56.71,"SAF"
-139.55,-56.84,"SAF"
-139.34,-56.95,"SAF"
-139.14,-57.04,"SAF"
-138.84,-57.1,"SAF"
-138.28,-57.15,"SAF"
-137.72,-57.17,"SAF"
-137.24,-57.18,"SAF"
-136.79,-57.18,"SAF"
-136.39,-57.14,"SAF"
-136.06,-57.13,"SAF"
-135.57,-57.12,"SAF"
-135.14,-57.1,"SAF"
-134.83,-57.06,"SAF"
-134.58,-57.01,"SAF"
-134.18,-56.9,"SAF"
-133.73,-56.72,"SAF"
-133.48,-56.57,"SAF"
-133.3,-56.43,"SAF"
-133.04,-56.26,"SAF"
-132.75,-56.12,"SAF"
-132.3,-55.99,"SAF"
-131.75,-55.86,"SAF"
-131.35,-55.75,"SAF"
-130.99,-55.66,"SAF"
-130.61,-55.57,"SAF"
-130.19,-55.49,"SAF"
-129.73,-55.46,"SAF"
-129.21,-55.48,"SAF"
-128.71,-55.52,"SAF"
-128.38,-55.56,"SAF"
-127.96,-55.62,"SAF"
-127.19,-55.74,"SAF"
-126.5,-55.86,"SAF"
-125.94,-55.97,"SAF"
-125.54,-56.04,"SAF"
-125.01,-56.09,"SAF"
-124.48,-56.15,"SAF"
-123.79,-56.3,"SAF"
-123.09,-56.45,"SAF"
-122.43,-56.58,"SAF"
-121.54,-56.75,"SAF"
-120.93,-56.88,"SAF"
-120.43,-56.97,"SAF"
-119.8,-57.06,"SAF"
-119.22,-57.17,"SAF"
-118.71,-57.31,"SAF"
-118.14,-57.45,"SAF"
-117.62,-57.56,"SAF"
-117.01,-57.67,"SAF"
-116.5,-57.76,"SAF"
-116.45,-57.78,"SAF"
-116.42,-57.8,"SAF"
-116.35,-57.81,"SAF"
-115.94,-57.88,"SAF"
-115.41,-57.96,"SAF"
-114.93,-58.02,"SAF"
-114.32,-58.07,"SAF"
-113.87,-58.08,"SAF"
-113.34,-58.03,"SAF"
-112.67,-57.96,"SAF"
-112.12,-57.88,"SAF"
-111.76,-57.82,"SAF"
-111.2,-57.74,"SAF"
-110.66,-57.69,"SAF"
-110.09,-57.65,"SAF"
-109.63,-57.61,"SAF"
-109.19,-57.59,"SAF"
-108.63,-57.53,"SAF"
-108.06,-57.46,"SAF"
-107.36,-57.35,"SAF"
-106.81,-57.23,"SAF"
-106.23,-57.1,"SAF"
-105.66,-57.01,"SAF"
-104.95,-56.95,"SAF"
-104.22,-56.91,"SAF"
-103.47,-56.87,"SAF"
-102.88,-56.86,"SAF"
-102.31,-56.84,"SAF"
-101.56,-56.82,"SAF"
-101.13,-56.82,"SAF"
-100.52,-56.8,"SAF"
-99.79,-56.8,"SAF"
-99.26,-56.81,"SAF"
-98.58,-56.87,"SAF"
-97.88,-56.94,"SAF"
-97.2,-57.01,"SAF"
-96.56,-57.1,"SAF"
-95.91,-57.22,"SAF"
-95.22,-57.35,"SAF"
-94.63,-57.46,"SAF"
-93.83,-57.62,"SAF"
-93.03,-57.79,"SAF"
-92.72,-57.85,"SAF"
-92.22,-57.94,"SAF"
-91.71,-57.99,"SAF"
-91.33,-58,"SAF"
-91.12,-58.02,"SAF"
-90.82,-58.02,"SAF"
-90.57,-58,"SAF"
-90.28,-57.95,"SAF"
-89.92,-57.85,"SAF"
-89.63,-57.78,"SAF"
-89.32,-57.69,"SAF"
-89.14,-57.67,"SAF"
-88.92,-57.66,"SAF"
-88.44,-57.69,"SAF"
-87.82,-57.75,"SAF"
-87.2,-57.82,"SAF"
-87.03,-57.85,"SAF"
-87.03,-57.85,"SAF"
-87.04,-57.85,"SAF"
-87.03,-57.86,"SAF"
-86.87,-57.93,"SAF"
-86.57,-57.97,"SAF"
-86.03,-58.09,"SAF"
-85.56,-58.2,"SAF"
-85.22,-58.29,"SAF"
-84.73,-58.42,"SAF"
-84.27,-58.52,"SAF"
-83.8,-58.65,"SAF"
-83.41,-58.75,"SAF"
-82.9,-58.89,"SAF"
-82.5,-59.07,"SAF"
-82.11,-59.24,"SAF"
-81.71,-59.41,"SAF"
-81.35,-59.58,"SAF"
-80.92,-59.75,"SAF"
-80.59,-59.86,"SAF"
-80.24,-59.93,"SAF"
-79.84,-59.98,"SAF"
-79.47,-60.02,"SAF"
-79.17,-60.03,"SAF"
-78.84,-60.04,"SAF"
-78.45,-60.03,"SAF"
-77.96,-59.96,"SAF"
-77.55,-59.88,"SAF"
-77.15,-59.81,"SAF"
-76.69,-59.72,"SAF"
-76.12,-59.6,"SAF"
-75.78,-59.52,"SAF"
-75.32,-59.44,"SAF"
-74.91,-59.38,"SAF"
-74.44,-59.31,"SAF"
-73.93,-59.22,"SAF"
-73.44,-59.13,"SAF"
-73.01,-59,"SAF"
-72.68,-58.89,"SAF"
-72.2,-58.75,"SAF"
-71.82,-58.63,"SAF"
-71.57,-58.58,"SAF"
-71.21,-58.52,"SAF"
-70.78,-58.45,"SAF"
-70.38,-58.34,"SAF"
-70.01,-58.16,"SAF"
-69.75,-57.99,"SAF"
-69.54,-57.89,"SAF"
-69.31,-57.79,"SAF"
-69.08,-57.71,"SAF"
-68.82,-57.6,"SAF"
-68.63,-57.54,"SAF"
-68.52,-57.51,"SAF"
-68.45,-57.5,"SAF"
-68.31,-57.49,"SAF"
-68.17,-57.49,"SAF"
-67.91,-57.51,"SAF"
-67.58,-57.53,"SAF"
-67.34,-57.54,"SAF"
-67.03,-57.52,"SAF"
-66.84,-57.5,"SAF"
-66.63,-57.48,"SAF"
-66.27,-57.43,"SAF"
-65.99,-57.39,"SAF"
-65.76,-57.35,"SAF"
-65.56,-57.3,"SAF"
-65.33,-57.27,"SAF"
-64.97,-57.22,"SAF"
-64.74,-57.18,"SAF"
-64.58,-57.14,"SAF"
-64.38,-57.03,"SAF"
-64.28,-56.91,"SAF"
-64.19,-56.77,"SAF"
-64.09,-56.61,"SAF"
-64.02,-56.39,"SAF"
-63.99,-56.19,"SAF"
-63.96,-56,"SAF"
-63.93,-55.87,"SAF"
-63.82,-55.72,"SAF"
-63.71,-55.62,"SAF"
-63.56,-55.51,"SAF"
-63.37,-55.4,"SAF"
-63.2,-55.32,"SAF"
-63.1,-55.29,"SAF"
-63.01,-55.26,"SAF"
-62.93,-55.25,"SAF"
-62.69,-55.25,"SAF"
-62.39,-55.29,"SAF"
-62.26,-55.33,"SAF"
-62.08,-55.39,"SAF"
-61.86,-55.43,"SAF"
-61.73,-55.46,"SAF"
-61.47,-55.46,"SAF"
-61.2,-55.44,"SAF"
-60.95,-55.44,"SAF"
-60.7,-55.5,"SAF"
-60.46,-55.57,"SAF"
-60.3,-55.63,"SAF"
-60.18,-55.68,"SAF"
-60.06,-55.7,"SAF"
-60,-55.87,"SAF"
-59.98,-55.86,"SAF"
-59.9,-55.86,"SAF"
-59.79,-55.86,"SAF"
-59.7,-55.85,"SAF"
-59.63,-55.84,"SAF"
-59.53,-55.84,"SAF"
-59.31,-55.83,"SAF"
-59.18,-55.83,"SAF"
-59.04,-55.81,"SAF"
-58.91,-55.8,"SAF"
-58.74,-55.81,"SAF"
-58.58,-55.82,"SAF"
-58.36,-55.82,"SAF"
-58.21,-55.81,"SAF"
-58.06,-55.8,"SAF"
-57.85,-55.79,"SAF"
-57.69,-55.77,"SAF"
-57.52,-55.74,"SAF"
-57.34,-55.7,"SAF"
-57.19,-55.67,"SAF"
-57.08,-55.65,"SAF"
-56.98,-55.62,"SAF"
-56.82,-55.58,"SAF"
-56.68,-55.52,"SAF"
-56.52,-55.44,"SAF"
-56.42,-55.4,"SAF"
-56.32,-55.34,"SAF"
-56.19,-55.25,"SAF"
-56.13,-55.2,"SAF"
-56.06,-55.15,"SAF"
-56,-55.1,"SAF"
-55.88,-55.08,"SAF"
-55.75,-55.07,"SAF"
-55.58,-55.03,"SAF"
-55.45,-54.98,"SAF"
-55.33,-54.96,"SAF"
-55.18,-54.93,"SAF"
-55.01,-54.89,"SAF"
-54.92,-54.79,"SAF"
-54.91,-54.67,"SAF"
-54.94,-54.55,"SAF"
-54.94,-54.43,"SAF"
-54.96,-54.31,"SAF"
-55.03,-54.14,"SAF"
-55.14,-54.06,"SAF"
-55.22,-53.95,"SAF"
-55.25,-53.88,"SAF"
-55.29,-53.82,"SAF"
-55.35,-53.74,"SAF"
-55.47,-53.66,"SAF"
-55.57,-53.6,"SAF"
-55.65,-53.54,"SAF"
-55.74,-53.49,"SAF"
-55.85,-53.46,"SAF"
-56,-53.43,"SAF"
-56.18,-53.4,"SAF"
-56.36,-53.36,"SAF"
-56.48,-53.34,"SAF"
-56.63,-53.3,"SAF"
-56.78,-53.28,"SAF"
-56.96,-53.27,"SAF"
-57.11,-53.27,"SAF"
-57.29,-53.26,"SAF"
-57.39,-53.24,"SAF"
-57.47,-53.23,"SAF"
-57.49,-53.2,"SAF"
-57.5,-53.14,"SAF"
-57.47,-53.09,"SAF"
-57.41,-53.04,"SAF"
-57.34,-52.99,"SAF"
-57.21,-52.95,"SAF"
-56.99,-52.88,"SAF"
-56.81,-52.78,"SAF"
-56.7,-52.71,"SAF"
-56.47,-52.57,"SAF"
-56.28,-52.45,"SAF"
-56.18,-52.39,"SAF"
-56.09,-52.33,"SAF"
-55.84,-52.2,"SAF"
-55.68,-52.13,"SAF"
-55.53,-52.05,"SAF"
-55.31,-51.94,"SAF"
-55.15,-51.82,"SAF"
-55.01,-51.72,"SAF"
-54.88,-51.64,"SAF"
-54.72,-51.53,"SAF"
-54.58,-51.39,"SAF"
-54.5,-51.27,"SAF"
-54.43,-51.13,"SAF"
-54.37,-51,"SAF"
-54.28,-50.91,"SAF"
-54.15,-50.81,"SAF"
-54.01,-50.68,"SAF"
-53.89,-50.57,"SAF"
-53.81,-50.47,"SAF"
-53.74,-50.34,"SAF"
-53.7,-50.24,"SAF"
-53.69,-50.14,"SAF"
-53.69,-49.96,"SAF"
-53.69,-49.86,"SAF"
-53.7,-49.79,"SAF"
-53.71,-49.73,"SAF"
-53.8,-49.63,"SAF"
-53.9,-49.55,"SAF"
-54.03,-49.46,"SAF"
-54.23,-49.35,"SAF"
-54.45,-49.21,"SAF"
-54.64,-49.13,"SAF"
-54.86,-49.05,"SAF"
-54.99,-48.99,"SAF"
-55.2,-48.92,"SAF"
-55.52,-48.83,"SAF"
-55.71,-48.79,"SAF"
-55.85,-48.74,"SAF"
-56.05,-48.68,"SAF"
-56.24,-48.61,"SAF"
-56.42,-48.55,"SAF"
-56.75,-48.47,"SAF"
-56.95,-48.46,"SAF"
-57.22,-48.44,"SAF"
-57.57,-48.42,"SAF"
-57.95,-48.41,"SAF"
-58.18,-48.37,"SAF"
-58.31,-48.3,"SAF"
-58.52,-48.19,"SAF"
-58.64,-48.09,"SAF"
-58.82,-47.89,"SAF"
-58.9,-47.73,"SAF"
-58.94,-47.56,"SAF"
-58.98,-47.44,"SAF"
-59.02,-47.27,"SAF"
-59.03,-47.11,"SAF"
-58.99,-46.99,"SAF"
-58.91,-46.84,"SAF"
-58.85,-46.74,"SAF"
-58.79,-46.61,"SAF"
-58.76,-46.49,"SAF"
-58.77,-46.3,"SAF"
-58.79,-46.12,"SAF"
-58.81,-45.89,"SAF"
-58.82,-45.65,"SAF"
